库名,表名,路径,du B（不准确）,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
algo,msgtype14_msgid_send_disp_click,/recommend/hive/algo.db/msgtype14_msgid_send_disp_click,-1978659136,0.158,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_like_push_dau,/recommend/hive/algo.db/rec_like_push_dau,-20953472,0.125,alg_stat,,alg_stat,hdfs,,,,
algo,operator_push_user_v2,/recommend/hive/algo.db/operator_push_user_v2,1042377280,0.763,alg_stat,,alg_stat,hdfs,,,,
algo,rec_like_push_mau,/recommend/hive/algo.db/rec_like_push_mau,-1736037760,0.233,alg_stat,,alg_stat,hdfs,,,,
algo,bigolive_zhuzhongzhi_push_unfollow_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_v5,-386725888,0.988,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,-856514496,0.296,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,rec_bigolive_viewer_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_gift_v2_orc,-1474926100,0.003,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_follow_v2_orc,-1800567368,0.018,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_broadcaster_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_micklink_v2_orc,-722400283,0.003,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_broadcaster_mai_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_mai_3d_orc,95907290,0.004,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_broadcaster_mai_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_mai_7d_orc,-2101504283,0.006,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_micklink_v2_orc,244885294,0.008,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_viewer_mai_7d_orc,/recommend/hive/algo.db/rec_live_viewer_mai_7d_orc,635458184,0.016,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_viewer_mai_3d_orc,/recommend/hive/algo.db/rec_live_viewer_mai_3d_orc,-1987254480,0.01,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,push_workflow_push_down_total,/recommend/hive/algo.db/push_workflow_push_down_total,1308700608,0.204,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_workflow_eventid0301030_disp,/recommend/hive/algo.db/push_workflow_eventid0301030_disp,2070308160,0.158,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_workflow_eventid050101019_export,/recommend/hive/algo.db/push_workflow_eventid050101019_export,1533111936,0.134,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_workflow_like_all_push,/recommend/hive/algo.db/push_workflow_like_all_push,-964168576,0.218,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_viewer_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_stay_v2_orc,-280680713,0.066,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_broadcaster_feature_d_part1_orc,/recommend/hive/algo.db/rec_live_broadcaster_feature_d_part1_orc,-1534135872,0.221,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,bigolive_zhuzz_push_behavior_tbl,/recommend/hive/algo.db/bigolive_zhuzz_push_behavior_tbl,-1168142592,4.401,zhuzhongzhi,,zhuzhongzhi,hdfs,,day=yyyy-mm-dd,31,done
algo,push_down_total_senduv_pv_all_dimension,/recommend/hive/algo.db/push_down_total_senduv_pv_all_dimension,530895438,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,like_all_push_senduv_pv_all_dimension,/recommend/hive/algo.db/like_all_push_senduv_pv_all_dimension,543464451,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,operator_push_user_state_day,/recommend/hive/algo.db/operator_push_user_state_day,296116727,0.004,alg_stat,,alg_stat,hdfs,,,,
algo,operator_push_user_state_new_day,/recommend/hive/algo.db/operator_push_user_state_new_day,-1100856563,0.007,alg_stat,,alg_stat,hdfs,,,,
algo,rec_live_user_feature_d_part1_orc,/recommend/hive/algo.db/rec_live_user_feature_d_part1_orc,-248192512,0.574,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,online_user_detail_daily,/recommend/hive/algo.db/online_user_detail_daily,-61826304,11.129,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,online_user_cnt_all_dimension,/recommend/hive/algo.db/online_user_cnt_all_dimension,497786369,0.016,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,eventid050101019_online_export,/recommend/hive/algo.db/eventid050101019_online_export,-335254285,0.015,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_ack_detail_union_eventid050101019_online_export,/recommend/hive/algo.db/push_ack_detail_union_eventid050101019_online_export,98794637,0.016,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_ack_detail_online_export,/recommend/hive/algo.db/push_ack_detail_online_export,1800287,0.016,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_sample_d_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_tmp1_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,done
algo,rec_bigolive_sample_d_v2_tmp2_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_tmp2_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,done
algo,rec_bigolive_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,done
algo,rec_bigolive_viewer_broadcaster_gift_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_3d_v2_orc,-1439952005,0.03,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_gift_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_7d_v2_orc,-1977402023,0.065,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_stay_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_3d_v2_orc,-48708992,7.918,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_stay_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_7d_v2_orc,501019648,16.844,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,bigo_live_push_hour,/recommend/hive/algo.db/bigo_live_push_hour,793377855,0.036,yexuemei1,,yexuemei1,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_mai_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_mai_7d_v2_orc,1727406272,0.17,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_mai_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_mai_3d_v2_orc,141413715,0.082,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,new_device_hdid_like_all_push_daily,/recommend/hive/algo.db/new_device_hdid_like_all_push_daily,-483960504,0.011,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_sample_feature_d_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_sample_feature_d_v2_tmp1_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,done
algo,new_device_hdid_push_down_total_daily,/recommend/hive/algo.db/new_device_hdid_push_down_total_daily,-1562046988,0.002,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_hdid_send_all_dimension,/recommend/hive/algo.db/new_device_hdid_send_all_dimension,-745569892,0.003,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_live_user_enter_3d_orc,/recommend/hive/algo.db/rec_live_user_enter_3d_orc,-456084288,0.109,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_user_enter_7d_orc,/recommend/hive/algo.db/rec_live_user_enter_7d_orc,-1676626432,0.163,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,video_action_day_v3_wjd,/recommend/hive/algo.db/video_action_day_v3_wjd,-971180544,30.913,wangjundong,,wangjundong,hdfs,,,,
algo,hot_cover_test_video_action_3_wjd,/recommend/hive/algo.db/hot_cover_test_video_action_3_wjd,1191162176,0.857,wangjundong,,wangjundong,hdfs,,,,
algo,new_device_push_disp_click_nextday13714,/recommend/hive/algo.db/new_device_push_disp_click_nextday13714,-2015736679,0.026,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_push_fist_open_13714_mediatable,/recommend/hive/algo.db/new_device_push_fist_open_13714_mediatable,217877358,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_push_fist_open_13714_report,/recommend/hive/algo.db/new_device_push_fist_open_13714_report,776813709,0.001,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_pair_d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_d_v4_orc,167344256,3.863,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_feature_d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_d_v4_orc,-968619008,1.358,chenchengjia,,chenchengjia,hdfs,,,,
algo,new_device_dau_remain_13714_report,/recommend/hive/algo.db/new_device_dau_remain_13714_report,2073822150,0.002,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_pair_30d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_30d_v4_orc,383279168,0.75,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_game_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_game_feature_v4_orc,143494272,0.656,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_feature_30d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_30d_v4_orc,1969298176,23.806,chenchengjia,,chenchengjia,hdfs,,16625",day=yyyy-mm-dd,done
algo,rec_bigolive_miss_broadcaster_v4_orc,/recommend/hive/algo.db/rec_bigolive_miss_broadcaster_v4_orc,64884714,0,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_broadcaster_profile_v4_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_profile_v4_orc,-1591693184,0.991,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_broadcaster_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_feature_v4_orc,-1256071808,1.065,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_all_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_all_feature_v4_orc,2096359424,3.15,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_label_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_v4_orc,-399374592,58.601,chenchengjia,,chenchengjia,hdfs,,41324",day=yyyy-mm-dd,done
algo,rec_bigolive_similarity_broadcaster_label_weight_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_weight_v4_orc,-1110445312,12.487,chenchengjia,,chenchengjia,hdfs,,10194",day=yyyy-mm-dd,done
algo,rec_bigolive_similarity_broadcaster_sample_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_sample_v4_orc,1887333120,2.072,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_score_kv_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_score_kv_v4_orc,1556962240,0.236,chenchengjia,,chenchengjia,hdfs,,,,
algo,tmp_like_strategy_play_day_stat,/recommend/hive/algo.db/tmp_like_strategy_play_day_stat,,,lihongqiang,,,,,,,
algo,tmp_like_strategy_dispatch_day_stat,/recommend/hive/algo.db/tmp_like_strategy_dispatch_day_stat,,,lihongqiang,,,,,,,
algo,tmp_like_strategy_display_play_day_stat,/recommend/hive/algo.db/tmp_like_strategy_display_play_day_stat,,,lihongqiang,,,,,,,
algo,like_strategy_day_stat,/recommend/hive/algo.db/like_strategy_day_stat,1566797371,0.009,lihongqiang,,lihongqiang,hdfs,,,,
algo,like_strategy_monitor_play,/recommend/hive/algo.db/like_strategy_monitor_play,,,lihongqiang,,lihongqiang,hdfs,,,,
algo,alg_wl_follow_push_paike,/recommend/hive/algo.db/alg_wl_follow_push_paike,74730807,0,jinzigang,,jinzigang,hdfs,,,,
algo,new_device_hdid_info_detail,/recommend/hive/algo.db/new_device_hdid_info_detail,499095424,1.684,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,alg_wl_uid_country_incode,/recommend/hive/algo.db/alg_wl_uid_country_incode,194434956,0.059,jinzigang,,jinzigang,hdfs,,,,
algo,new_device_hdid_cnt_all_dimension,/recommend/hive/algo.db/new_device_hdid_cnt_all_dimension,-1504499129,0.018,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_hdid_online_remain_all_dimension,/recommend/hive/algo.db/new_device_hdid_online_remain_all_dimension,-1458552400,0.014,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_hdid_online_remain_report,/recommend/hive/algo.db/new_device_hdid_online_remain_report,-872018880,0.116,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_staytime_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_staytime_feature_v5_orc,1473678855,0.036,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_gift_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_gift_feature_v5_orc,398521608,0.012,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_miclink_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_miclink_feature_v5_orc,-203156888,0.019,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_pair_d_v5_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_d_v5_orc,-633304448,0.441,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_like_event_orc,/recommend/hive/algo.db/rec_like_event_orc,-242972672,247.488,tangyun,,chenhang,hdfs,,day=yyyy-mm-dd,90,done
algo,rec_bigolive_similarity_broadcaster_pair_30d_v5_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_30d_v5_orc,1955335168,6.611,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_pair_count_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_count_orc,2008717824,4.029,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_pair_freq_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_freq_orc,-1327240976,0.053,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_game_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_game_feature_v5_orc,987839982,0.024,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,msgtype208_producer_video_msgid_send,/recommend/hive/algo.db/msgtype208_producer_video_msgid_send,-1787569664,22.983,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_seqid_timewatch_finishedtimes,/recommend/hive/algo.db/push_seqid_timewatch_finishedtimes,1615901568,3.095,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_seqid_arrive_disp_click,/recommend/hive/algo.db/push_seqid_arrive_disp_click,-1452012288,33.799,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_live_user_broadcaster_feature_d_part1_output_uid_orc,/recommend/hive/algo.db/rec_live_user_broadcaster_feature_d_part1_output_uid_orc,-87609210,0.035,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,city_translate,/recommend/hive/algo.db/city_translate,64179,0,zhanghang,,zhanghang,hdfs,,,,
algo,like_nearby_push_uid_geo_v2,/recommend/hive/algo.db/like_nearby_push_uid_geo_v2,751479808,6.747,alg_stat,,alg_stat,hdfs,,,,
algo,like_nearby_push_city_post_v2,/recommend/hive/algo.db/like_nearby_push_city_post_v2,1250355165,0.001,alg_stat,,alg_stat,hdfs,,,,
algo,dm_cover_time_v1_wjd,/recommend/hive/algo.db/dm_cover_time_v1_wjd,1772695552,0.443,wangjundong,,wangjundong,hdfs,,,,
algo,recommend_operation_push_info,/recommend/hive/algo.db/recommend_operation_push_info,-1833757248,0.147,chenhang,,chenhang,hdfs,,,,
algo,recommend_operation_push_detail,/recommend/hive/algo.db/recommend_operation_push_detail,580414464,140.395,chenhang,,chenhang,hdfs,,,,
algo,like_music_flag,/recommend/hive/algo.db/like_music_flag,369647931,0,fangyang2,,fangyang2,hdfs,,,,
algo,rec_bigolive_dispatch_strategy_detail_orc,/recommend/hive/algo.db/rec_bigolive_dispatch_strategy_detail_orc,659344576,0.758,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_dispatch_strategy_stay_time_orc,/recommend/hive/algo.db/rec_bigolive_dispatch_strategy_stay_time_orc,672634880,3.301,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_follow_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_follow_feature_v5_orc,113254581,0.082,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_label_v5_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_v5_orc,2042969344,4.537,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,russia_30_90_old_video,/recommend/hive/algo.db/russia_30_90_old_video,,,alg_recall,,alg_stat,hdfs,,,,
algo,russia_30_90_old_video_pq,/recommend/hive/algo.db/russia_30_90_old_video_pq,6316398,0,alg_stat,,alg_stat,hdfs,,,,
algo,rec_bigolive_push_desc_v2,/recommend/hive/algo.db/rec_bigolive_push_desc_v2,,,alg_bigolive,,,,,,,
algo,data_visor_all_fraud_detection,/recommend/hive/algo.db/data_visor_all_fraud_detection,-1766545128,0.057,alg,,alg,hdfs,,,,
algo,hot_tab_click_rate_dis1000_text,/recommend/hive/algo.db/hot_tab_click_rate_dis1000_text,-1074880245,0.011,alg_stat,,alg_stat,hdfs,,,,
algo,hot_tab_click_rate_dis1000_text_filter,/recommend/hive/algo.db/hot_tab_click_rate_dis1000_text_filter,-1160334444,0.011,alg_stat,,alg_stat,hdfs,,,,
algo,rec_bigolive_abflag_dispatch_statis_orc,/recommend/hive/algo.db/rec_bigolive_abflag_dispatch_statis_orc,98495709,0,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_country_dispatch_statis_orc,/recommend/hive/algo.db/rec_bigolive_country_dispatch_statis_orc,70101873,0,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_domain_dispatch_statis_orc,/recommend/hive/algo.db/rec_bigolive_domain_dispatch_statis_orc,53238903,0,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_scene_dispatch_statis_orc,/recommend/hive/algo.db/rec_bigolive_scene_dispatch_statis_orc,6329685,0,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,dm_cover_time_top_dispatch_v1_wjd,/recommend/hive/algo.db/dm_cover_time_top_dispatch_v1_wjd,-1502187456,0.335,wangjundong,,wangjundong,hdfs,,,,
algo,hot_soft_abtest_action,/recommend/hive/algo.db/hot_soft_abtest_action,137041002,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,hot_soft_abtest_remain1,/recommend/hive/algo.db/hot_soft_abtest_remain1,51197451,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_feature_d_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_d_v5_f_orc,1536013824,0.122,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_broadcaster_basic_feature_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_basic_feature_v5_f_orc,308192643,0.059,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_feature_30d_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_30d_v5_f_orc,1309556992,2.337,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_all_feature_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_all_feature_v5_f_orc,-2122906944,0.248,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_label_weight_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_weight_v5_f_orc,536936960,1.426,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_sample_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_sample_v5_f_orc,965242752,0.149,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,dm_cover_ab_test_online_record_v1_wjd,/recommend/hive/algo.db/dm_cover_ab_test_online_record_v1_wjd,1886387006,0.006,wangjundong,,wangjundong,hdfs,,,,
algo,rec_bigolive_country_similarity_broadcaster_score_kv_v5_orc,/recommend/hive/algo.db/rec_bigolive_country_similarity_broadcaster_score_kv_v5_orc,481377538,0.043,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_broadcaster_display_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_display_orc,665994158,0.005,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_broadcaster_display_3d_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_display_3d_orc,-493712699,0.007,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_broadcaster_display_7d_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_display_7d_orc,168599637,0.012,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,alg_comment_abtest_postid_poster_cnt_mediatable,/recommend/hive/algo.db/alg_comment_abtest_postid_poster_cnt_mediatable,2601498,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,alg_comment_abtest_like_comment_id_mediatable,/recommend/hive/algo.db/alg_comment_abtest_like_comment_id_mediatable,1754157,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,alg_comment_abtest_comment_detail_mediatable,/recommend/hive/algo.db/alg_comment_abtest_comment_detail_mediatable,10960725,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,alg_comment_abtest,/recommend/hive/algo.db/alg_comment_abtest,17356203,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_live_user_enter_14d_orc,/recommend/hive/algo.db/rec_live_user_enter_14d_orc,-1496135872,0.221,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,like_follow_push_user,/recommend/hive/algo.db/like_follow_push_user,-1264810496,4.202,alg_stat,,alg_stat,hdfs,,,,
algo,rec_live_user_preference_lang_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_lang_v2_orc,218649024,0.317,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_user_preference_lang_kv_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_lang_kv_v2_orc,183641465,0.039,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,operation_push_user_dispatched,/recommend/hive/algo.db/operation_push_user_dispatched,957324800,21.778,liangjiabiao,,liangjiabiao,hdfs,,,,
algo,rec_live_user_preference_country_lang_kv_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_lang_kv_v2_orc,312516636,0.059,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_stay_14d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_14d_v2_orc,-1738039552,42.037,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_user_preference_country_lang_detail_d_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_lang_detail_d_v2_orc,2024279168,0.752,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_user_preference_country_cut_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_cut_v2_orc,-106098964,0.051,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_sample_feature_d_v2_tmp2_orc,/recommend/hive/algo.db/rec_bigolive_sample_feature_d_v2_tmp2_orc,924258944,1.704,chenhuafeng,,chenhuafeng,hdfs,,,,
