目录,du B,du TB,文件数量,分区格式,保留周期（天）,已配置TTL,业务线,使用者,目录属主,目录属组,数据接入方式,离线/在线迁移,Client版本,迁移状态
/recommend/hive/algo.db/tieba_zhaiyue_post,"830,919,951",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_keyword_20200323_backup,"827,236,887",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/likee_live_valid_watch_time,"826,549,062",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_graph_embedding_orc,"825,642,441",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_explore_remain,"822,895,665",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_user_msg_text_20200206,"821,578,068",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_user_langdetect_app_compare,"820,404,435",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_bigolive_word2vec_bid_cnt_d_v4_orc,"820,262,301",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/his_hashtags_freq_20200521,"819,422,676",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_oneday_greedybigo,"817,236,423",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_bayes_tfidf_evaluate_158_interval,"815,104,551",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_initmacy_to_codis_diff,"814,944,246",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/chf_tmp1,"809,964,648",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_keyword_20200322_backup,"806,998,017",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_search_field_20191206_zxl_test,"804,844,650",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/tmp_live_vistor_push_90_orc,"802,514,073",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/gender_age_lang_hashtag_20200620,"799,907,535",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_user_cv_gender,"797,889,672",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hashtag_group,"797,182,020",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_user_profile_human_20200702_backup,"797,070,627",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_mmoe_model_score_merge_result_v2_orc,"796,153,968",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_mmoe_model_score_merge_result_v2_1_orc,"795,001,626",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_initiative_passive_remain_1d,"793,935,810",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_pend_5,"791,320,128",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_qiubite_alluser_language,"788,040,168",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/live_client_guide_orc,"787,862,649",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_bayes_tfidf_10000_2,"786,080,985",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_initiative_passive_remain_7d,"782,208,786",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/new_device_push_fist_open_13714_report,"776,813,709",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_mdh_video_content,"768,249,543",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_knowledge_graph_video_mark_data_source_base_create_time_processed_video_ids,"767,767,680",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_search_feature_query_temp,"767,243,904",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/live_push_msgtype2_month,"766,368,645",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_live_broadcast_time_1d_orc,"763,909,887",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_score_4_20200217_backup,"763,663,794",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_search_india,"762,985,443",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_chenwei_tmp_small_10000_users,"761,366,412",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/hashtag_normalization_reversed_mapping,"759,392,046",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_knowledge_graph_video_related_tags,"757,819,863",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_merged_group_key,"756,723,744",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_user_langdetect_title_text_agg_20200514_old,"756,036,042",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/cupid_intimacy,"754,660,821",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_ocr_text_20200217_backup,"753,638,697",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_cover_ab_exp_online_status,"752,422,221",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/indigo_video_dispatch_top_day,"752,133,054",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_user_preference_gift_lang_cut_v2_orc,"744,736,278",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/dm_abtest_strategy_remain_1_daily,"744,522,603",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_score_20200210,"744,415,806",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_score_20200211_backup,"743,757,615",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_initiative_passive_remain_30d,"742,224,027",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_score_2_20200217_backup,"742,012,893",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_tag_id_bayes3,"741,639,729",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_score_3_20200217_backup,"739,189,782",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/humantags_content3_russia_h_99tags_val,"731,917,065",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_live_u_gift_3d_orc,"731,629,029",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_input_train_lr2_real_tag_real_tag,"731,199,651",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_score_20200207,"728,167,209",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_merge_score_debug_full,"724,640,496",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_lscf_graph_edge_tmp_orc,"724,076,913",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_eff_st_vb_livetype_d_orc,"723,151,764",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_new_user_b_gift_3d_orc,"719,651,019",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_user_gift_show_time_features_1d,"717,364,548",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_search_field_es_response_local_america,"714,533,445",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/ltr_text_predict_data_test,"714,355,590",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_user_preference_gift_lang_kv_v2_orc,"711,944,469",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_initiative_passive_remain_2d,"710,443,500",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_score_1_20200217_backup,"710,443,236",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_initiative_passive_remain_3d,"709,508,691",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_hashtag_clustering_cluster_top,"705,306,396",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_broadcaster_effective_uv_rate_cgl2b_orc,"704,553,243",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_initiative_passive_remain_14d,"701,005,626",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_live_b_exposure_1d_v1_orc,"699,438,324",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/dm_like_hdid_add_stat_day_v3_his,"699,317,706",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/sqoop_country_registe_stat_v2,"697,154,616",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/ws_ksong_duets_pool_cc_score_orc,"697,146,042",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_search_field_20191206_zxl_test_ori,"696,566,970",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_score_20200206,"696,133,503",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_show_res_to_recall,"693,069,798",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_gift_recommend_als_predict,"688,988,208",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_train_data_lr,"681,446,448",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_train_data_lr_new_vid_score_quality,"681,331,296",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/tmp_like_rec_type_dispatch_day_stat,"679,815,075",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_uid_vid_profile_lr_all,"678,298,632",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_mdh_poster_roi_basic,"671,232,762",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_reason_analysis_retention_v2,"666,341,415",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hashtag_norm_freq,"664,639,746",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_train_data_lr_base_100vv_add_america_america,"660,328,449",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_age_gender_feature_device_ru_pred,"657,803,040",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/trending_content_text_data_mc_v2,"656,897,430",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_bigolive_reminder_abtest_scene_bean_d_v2_orc,"654,714,276",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_wh_user_consume_sy,"653,284,980",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_activity_monitor_web,"645,194,877",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/likee_in_app_search_keywords,"641,533,998",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/zxl_tmp,"636,250,770",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_bigolive_abtest_nearby_follow_d_v2_orc,"626,037,210",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/imo_new_operation_push_user_dispatched_daily_show,"625,709,019",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_search_field_es_response_europe_20191206,"619,278,585",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/indigo_video_dispatch_label_stat_day,"618,971,994",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_broadcaster_gift_uv_rate_cgl2b_orc,"618,966,486",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_live_b_gift_7d_orc,"616,597,566",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_initiative_passive_remain_60d_v2,"616,561,500",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/tieba_viewer_like_d_orc,"615,957,585",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/dm_bvt_face_ab_test_1976_337_crash_v12,"613,827,969",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/hypeauditor_search_examples_20200824,"609,390,819",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_mdh_spider_v2_video,"609,110,805",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_20200226_backup,"608,358,972",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hashtag_stats_post_group,"606,694,677",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_20200219_backup,"606,359,430",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_comment_text_agg_debug,"605,126,493",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_uid_vid_vertical_tag,"604,891,296",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/indigo_like_video_import_label,"604,028,802",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tb_country_lr_hot_poster,"602,284,500",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/zhangyouyou_ua_sendgift_cnt,"598,553,769",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/sticker_rank_daily,"597,300,990",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/likee_live_ee_base_owner,"596,419,680",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_profile_country_owner_train,"590,035,719",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/dm_like_follow_act_tj_day,"589,111,857",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_new_user_vb_gift_d_orc,"586,648,797",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_search_hot_add_tj_lxs,"586,628,997",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/tmp_like_rec_type_display_play_day_stat,"586,213,521",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_20200218_backup,"586,209,423",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_input_label,"577,961,307",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_input_time_label,"577,730,271",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_initiative_passive_remain_90d_v2,"574,728,330",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_user_music_profile,"574,438,605",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_audio_1_20200628_v2_backup,"573,244,665",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_music_country_stat,"571,146,594",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_user_effect_duet_profile,"569,671,599",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_profile_age_gender_feature_poster,"567,510,576",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_profile_gender_label,"564,760,716",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/humantags_russia_07042020_test,"556,942,335",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_black_uid_cnn,"555,728,424",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/rec_bigolive_tb_push_rank_by_rule_score_orc_v1,"555,003,903",0.001,,,,,,,,,,,,
/recommend/hive/algo.db/like_hashtag_whitelist,"547,807,767",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/likee_video_reverse_idx_mid_hour_tag_exp_3h_bayes_v3,"543,610,974",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_all_push_senduv_pv_all_dimension,"543,464,451",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_profile_age_gender_feature_social,"540,852,630",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_hashtag_clustering_source_mide,"540,581,919",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_hdid_tt_type_data_tj_test,"537,452,370",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/hashtag_video_relevance_score,"535,163,751",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/push_down_total_senduv_pv_all_dimension,"530,895,438",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/query_count_zxl,"529,416,192",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_tag_posts_recall_orc,"528,270,228",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_mdh_poster_live_fans,"526,344,147",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/zxl_query_analyse_from_2020_05_30,"516,040,872",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_robot_statistics,"514,571,010",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_profile_video_hashtag_cluster_res_top,"512,415,516",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/likee_video_reverse_idx_final_hour_tag_exp_v3,"510,116,949",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/zxl_query_hot_from_2020_05_10_ru,"507,218,667",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_bayes_tfidf_predict_subjective_rare_all_small_hashtag_cluster_neg,"505,101,300",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_profile_exposure_time_midegulf,"503,463,519",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_uid_vid_idi_bu,"500,266,395",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_hashtag_cluster_counter_with_tfidf,"498,580,806",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_dm_wyj_hdid_class_action_info_v10,"494,108,952",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/query_ana_zxl,"493,848,348",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_20200207,"491,546,091",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_impr_v3_i_d_tmp,"490,451,601",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_wh_hash_tag_video_cnt,"490,199,511",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_bayes_tfidf_evaluate_subjective_rare_all_small_hashtag_cluster_neg,"490,025,778",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_20200210,"489,794,481",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_20200211_backup,"489,233,748",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_profile_video_hashtag_cluster_res_top_india,"489,116,907",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_20200217_backup,"486,226,608",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/dm_hdid_login_remain_v3_new,"485,104,911",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/likee_live_ee_with_feature_hour,"484,401,327",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_title_text_20200206,"483,133,737",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_hashtag_cluster_counter_latest_v3,"480,217,806",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_search_event_zxl,"476,555,631",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_image_embedding_ts,"475,894,173",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/helloyo_dm_ufe_inout_room_orc,"475,657,782",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_yoga_region_dau_uid,"474,484,707",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_image_embedding_ts2,"474,285,723",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_app_daily_nums,"473,665,842",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_app_top_cnts_stat_day,"473,348,724",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/unique_dispatch_rate,"467,727,339",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_broadcast_b_play_orc,"465,809,964",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_dau_tj_tmp_v2,"464,746,992",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_uid_vertical,"462,957,531",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_push_active_hour_incr_no_view_v1,"460,258,716",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_eff_st_vb_livetype_follow_d_orc,"457,785,168",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/likee_video_reverse_idx_final_hour_tag_exp_3h_bayes_v3,"457,106,010",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_mdh_hashtag_topic_consume,"455,918,853",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_uid_sample_lr_all,"455,865,861",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_eff_st_bv_follow_d_orc,"454,289,265",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_age_gender_feature_poster_ru_pred,"453,981,744",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_eff_st_vb_bv_follow_d_orc,"452,084,607",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_comment_text_pend_correct_date_5,"452,073,888",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_b_share_3d_orc,"450,837,408",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_live_b_offline_score_output_v1_orc,"448,146,480",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_bigolive_reminder_abtest_scene_follow_d_v2_orc,"447,885,303",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_keyword_comment_text_hashtag_debug,"447,750,498",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_live_u_gift_1d_orc,"447,551,874",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_age_gender_feature_poster_ru,"445,835,445",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_video_comment,"444,777,093",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_impr_nearby_d,"442,912,863",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/user_profile_tag_coldstart_pos_neg_vid_ori_new,"441,742,278",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_profile_video_hashtag_cluster_res_top_new_model,"439,520,346",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_eff_st_vb_follow_d_orc,"439,228,797",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/likee_lxs_follow_source_tj,"436,708,071",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_new_broadcaster_vb_gift_d_orc,"436,676,187",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_popular_follow_da_hourly_v2_orc,"436,481,289",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_bigolive_test_sample_follow,"435,626,514",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_live_b_gift_3d_orc,"435,409,011",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_explore_action_tj,"434,863,419",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/dm_like_upload_video_success_data_tableau,"433,995,009",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_alg_rank_xdl_sample_item_dense_feature,"429,789,141",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_new_broadcaster_b_dispatch_orc,"429,531,144",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_live_new_broadcaster_b_stay_time_d_orc,"429,220,104",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_merge_score_debug,"427,114,458",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_test_data_find_best_vid,"423,161,757",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/chenwei_tmp_bucket_cw_hashtag_cluster,"423,006,483",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/like_video_langdetect_comment_text_pend_correct_date_6,"421,355,736",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/geohash_dict,"419,616,357",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_likee_user_profile_bayes_tfidf_evaluate_subjective_rare_all_tmp2,"417,521,736",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/indigo_moment_crawlvideo_by_day,"416,890,452",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_input_test_lr,"416,630,034",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_hashtag_clustering_cluster_top_idi,"416,139,612",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/dm_hdid_class_stat_v3_new,"415,127,286",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_input_test_lr_real_tag_all_tag_add_score_div,"412,946,430",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_input_test_lr_real_tag_all_tag_add_score_div_time2,"412,694,310",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_input_test_lr_real_tag_all_tag_add_score_div2,"412,630,158",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_like_user_age_gender_feature_device_ru,"410,400,162",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigolive_tieba_graph_embedding_bfs_c_orc,"409,607,358",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/bigo_model_input_test_lr_real_tag_all_tag,"408,816,081",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/rec_bigolive_abtest_domain_report_d_v2_orc,"407,676,072",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/live_pet_push_orc,"406,415,025",0.000,,,,,,,,,,,,
/recommend/hive/algo.db/his_hashtag_rec_daily_idi,"406,396,872",0.000,,,,,,,,,,,,
