库名,表名,路径,du B,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
algo,dm_level_do_analysis_stat,/recommend/hive/algo.db/dm_level_do_analysis_stat,6418676103,0.005837752,guoyishan,,guoyishan,hdfs,,,,
algo,operator_push_user_day,/recommend/hive/algo.db/operator_push_user_day,3376108794,0.003070553,lihongqiang,,lihongqiang,hdfs,,,,
algo,welog_popular_video_dispatch_count_new,/recommend/hive/algo.db/welog_popular_video_dispatch_count_new,197462097,0.000179591,alg_stat,,alg_stat,hdfs,,,,
algo,dws_like_rec_event,/recommend/hive/algo.db/dws_like_rec_event,7.042E+13,64.04658562,pengyijin2,,pengyijin2,hdfs,,day=yyyy-mm-dd,30,done
algo,hedy_system_button1,/recommend/hive/algo.db/hedy_system_button1,65277016314,0.0593691,xuxiaojiao,,xuxiaojiao,hdfs,,,,
algo,push_msgtype_country_uidxx_disp_click,/recommend/hive/algo.db/push_msgtype_country_uidxx_disp_click,3.37115E+11,0.306604758,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,msgtype208_offical_msgid_send_disp_click,/recommend/hive/algo.db/msgtype208_offical_msgid_send_disp_click,1986640896,0.001806839,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,msgtype14_msgid_send_disp_click,/recommend/hive/algo.db/msgtype14_msgid_send_disp_click,1.74115E+11,0.158356359,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_like_push_dau,/recommend/hive/algo.db/rec_like_push_dau,1.37418E+11,0.124980782,alg_stat,,alg_stat,hdfs,,,,
algo,operator_push_user_v2,/recommend/hive/algo.db/operator_push_user_v2,8.38561E+11,0.762667216,alg_stat,,alg_stat,hdfs,,,,
algo,rec_like_push_mau,/recommend/hive/algo.db/rec_like_push_mau,2.55962E+11,0.232795912,alg_stat,,alg_stat,hdfs,,,,
algo,bigolive_zhuzhongzhi_push_unfollow_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_v5,1.08624E+12,0.987932301,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,3.25561E+11,0.296096207,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,rec_bigolive_viewer_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_gift_v2_orc,2820041196,0.002564813,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_follow_v2_orc,19674269112,0.017893644,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_broadcaster_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_micklink_v2_orc,3572567013,0.003249231,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_broadcaster_mai_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_mai_3d_orc,4390874586,0.003993477,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_broadcaster_mai_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_mai_7d_orc,6488430309,0.005901193,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_micklink_v2_orc,8834819886,0.008035222,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_viewer_mai_7d_orc,/recommend/hive/algo.db/rec_live_viewer_mai_7d_orc,17815327368,0.016202946,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_viewer_mai_3d_orc,/recommend/hive/algo.db/rec_live_viewer_mai_3d_orc,10897647408,0.009911353,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,push_workflow_push_down_total,/recommend/hive/algo.db/push_workflow_push_down_total,2.24647E+11,0.204315246,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_workflow_eventid0301030_disp,/recommend/hive/algo.db/push_workflow_eventid0301030_disp,1.73869E+11,0.158133217,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_workflow_eventid050101019_export,/recommend/hive/algo.db/push_workflow_eventid050101019_export,1.47562E+11,0.134207103,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_workflow_like_all_push,/recommend/hive/algo.db/push_workflow_like_all_push,2.39554E+11,0.217873528,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_viewer_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_stay_v2_orc,72733763319,0.066150972,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_broadcaster_feature_d_part1_orc,/recommend/hive/algo.db/rec_live_broadcaster_feature_d_part1_orc,2.43279E+11,0.221261325,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,bigolive_zhuzz_push_behavior_tbl,/recommend/hive/algo.db/bigolive_zhuzz_push_behavior_tbl,4.83926E+12,4.40127949,zhuzhongzhi,,zhuzhongzhi,hdfs,,day=yyyy-mm-dd,31,done
algo,push_down_total_senduv_pv_all_dimension,/recommend/hive/algo.db/push_down_total_senduv_pv_all_dimension,530895438,0.000482847,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,like_all_push_senduv_pv_all_dimension,/recommend/hive/algo.db/like_all_push_senduv_pv_all_dimension,543464451,0.000494278,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,operator_push_user_state_day,/recommend/hive/algo.db/operator_push_user_state_day,4591084023,0.004175567,alg_stat,,alg_stat,hdfs,,,,
algo,operator_push_user_state_new_day,/recommend/hive/algo.db/operator_push_user_state_new_day,7489078029,0.006811277,alg_stat,,alg_stat,hdfs,,,,
algo,rec_live_user_feature_d_part1_orc,/recommend/hive/algo.db/rec_live_user_feature_d_part1_orc,6.31112E+11,0.573993423,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,online_user_detail_daily,/recommend/hive/algo.db/online_user_detail_daily,1.22363E+13,11.12888055,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,online_user_cnt_all_dimension,/recommend/hive/algo.db/online_user_cnt_all_dimension,17677655553,0.016077734,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,eventid050101019_online_export,/recommend/hive/algo.db/eventid050101019_online_export,16844614899,0.015320088,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_ack_detail_union_eventid050101019_online_export,/recommend/hive/algo.db/push_ack_detail_union_eventid050101019_online_export,17278663821,0.015714853,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_ack_detail_online_export,/recommend/hive/algo.db/push_ack_detail_online_export,17181669471,0.015626637,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_sample_d_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_tmp1_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,done
algo,rec_bigolive_sample_d_v2_tmp2_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_tmp2_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,done
algo,rec_bigolive_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,done
algo,rec_bigolive_viewer_broadcaster_gift_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_3d_v2_orc,32919786363,0.029940371,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_gift_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_7d_v2_orc,71037042009,0.064607813,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_stay_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_3d_v2_orc,8.70585E+12,7.917924482,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_stay_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_7d_v2_orc,1.85204E+13,16.84423236,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,bigo_live_push_hour,/recommend/hive/algo.db/bigo_live_push_hour,39448083519,0.035877823,yexuemei1,,yexuemei1,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_mai_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_mai_7d_v2_orc,1.86411E+11,0.169539606,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_viewer_broadcaster_mai_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_mai_3d_v2_orc,90335726931,0.082159865,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,new_device_hdid_like_all_push_daily,/recommend/hive/algo.db/new_device_hdid_like_all_push_daily,12400941384,0.01127859,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_sample_feature_d_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_sample_feature_d_v2_tmp1_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,done
algo,new_device_hdid_push_down_total_daily,/recommend/hive/algo.db/new_device_hdid_push_down_total_daily,2732920308,0.002485577,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_hdid_send_all_dimension,/recommend/hive/algo.db/new_device_hdid_send_all_dimension,3549397404,0.003228158,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_live_user_enter_3d_orc,/recommend/hive/algo.db/rec_live_user_enter_3d_orc,1.19803E+11,0.108960111,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_live_user_enter_7d_orc,/recommend/hive/algo.db/rec_live_user_enter_7d_orc,1.78712E+11,0.16253743,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,video_action_day_v3_wjd,/recommend/hive/algo.db/video_action_day_v3_wjd,3.39894E+13,30.91316402,wangjundong,,wangjundong,hdfs,,,,
algo,hot_cover_test_video_action_3_wjd,/recommend/hive/algo.db/hot_cover_test_video_action_3_wjd,9.41789E+11,0.856551827,wangjundong,,wangjundong,hdfs,,,,
algo,new_device_push_disp_click_nextday13714,/recommend/hive/algo.db/new_device_push_disp_click_nextday13714,28049034393,0.025510448,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_push_fist_open_13714_mediatable,/recommend/hive/algo.db/new_device_push_fist_open_13714_mediatable,217877358,0.000198158,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_push_fist_open_13714_report,/recommend/hive/algo.db/new_device_push_fist_open_13714_report,776813709,0.000706508,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_pair_d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_d_v4_orc,4.24789E+12,3.863430271,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_feature_d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_d_v4_orc,1.49368E+12,1.358496326,chenchengjia,,chenchengjia,hdfs,,,,
algo,new_device_dau_remain_13714_report,/recommend/hive/algo.db/new_device_dau_remain_13714_report,2073822150,0.00188613,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_pair_30d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_30d_v4_orc,8.25017E+11,0.750348448,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_game_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_game_feature_v4_orc,7.21698E+11,0.656380171,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_feature_30d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_30d_v4_orc,2.61755E+13,23.80649872,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,62,done
algo,rec_bigolive_miss_broadcaster_v4_orc,/recommend/hive/algo.db/rec_bigolive_miss_broadcaster_v4_orc,64884714,5.90123E-05,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_broadcaster_profile_v4_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_profile_v4_orc,1.08933E+12,0.990736138,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_broadcaster_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_feature_v4_orc,1.17127E+12,1.065261941,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_all_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_all_feature_v4_orc,3.46384E+12,3.150341295,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_label_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_v4_orc,6.44327E+13,58.6012044,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,62,done
algo,rec_bigolive_similarity_broadcaster_label_weight_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_weight_v4_orc,1.37299E+13,12.48723825,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,62,done
algo,rec_bigolive_similarity_broadcaster_sample_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_sample_v4_orc,2.27822E+12,2.072025539,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_score_kv_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_score_kv_v4_orc,2.59255E+11,0.235790688,chenchengjia,,chenchengjia,hdfs,,,,
algo,tmp_like_strategy_play_day_stat,/recommend/hive/algo.db/tmp_like_strategy_play_day_stat,,,lihongqiang,,,,,,,
algo,tmp_like_strategy_dispatch_day_stat,/recommend/hive/algo.db/tmp_like_strategy_dispatch_day_stat,,,lihongqiang,,,,,,,
algo,tmp_like_strategy_display_play_day_stat,/recommend/hive/algo.db/tmp_like_strategy_display_play_day_stat,,,lihongqiang,,,,,,,
algo,like_strategy_day_stat,/recommend/hive/algo.db/like_strategy_day_stat,10156731963,0.009237494,lihongqiang,,lihongqiang,hdfs,,,,
algo,like_strategy_monitor_play,/recommend/hive/algo.db/like_strategy_monitor_play,,,lihongqiang,,lihongqiang,hdfs,,,,
algo,alg_wl_follow_push_paike,/recommend/hive/algo.db/alg_wl_follow_push_paike,74730807,6.79673E-05,jinzigang,,jinzigang,hdfs,,,,
algo,new_device_hdid_info_detail,/recommend/hive/algo.db/new_device_hdid_info_detail,1.85163E+12,1.684050825,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,alg_wl_uid_country_incode,/recommend/hive/algo.db/alg_wl_uid_country_incode,64618944396,0.058770588,jinzigang,,jinzigang,hdfs,,,,
algo,new_device_hdid_cnt_all_dimension,/recommend/hive/algo.db/new_device_hdid_cnt_all_dimension,19970337351,0.018162916,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_hdid_online_remain_all_dimension,/recommend/hive/algo.db/new_device_hdid_online_remain_all_dimension,15721316784,0.014298454,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,new_device_hdid_online_remain_report,/recommend/hive/algo.db/new_device_hdid_online_remain_report,1.27977E+11,0.116394424,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_staytime_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_staytime_feature_v5_orc,40128384519,0.036496553,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_gift_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_gift_feature_v5_orc,13283423496,0.012081203,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_miclink_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_miclink_feature_v5_orc,21271679592,0.01934648,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_pair_d_v5_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_d_v5_orc,4.84698E+11,0.440830137,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_like_event_orc,/recommend/hive/algo.db/rec_like_event_orc,2.72116E+14,247.4878607,tangyun,,chenhang,hdfs,,day=yyyy-mm-dd,90,done
algo,rec_bigolive_similarity_broadcaster_pair_30d_v5_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_30d_v5_orc,7.26904E+12,6.611153215,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_pair_count_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_count_orc,4.43012E+12,4.029173481,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_pair_freq_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_freq_orc,58802301168,0.053480381,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_game_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_game_feature_v5_orc,26757643758,0.024335935,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,msgtype208_producer_video_msgid_send,/recommend/hive/algo.db/msgtype208_producer_video_msgid_send,2.52698E+13,22.98277953,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_seqid_timewatch_finishedtimes,/recommend/hive/algo.db/push_seqid_timewatch_finishedtimes,3.40323E+12,3.095216376,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,push_seqid_arrive_disp_click,/recommend/hive/algo.db/push_seqid_arrive_disp_click,3.71629E+13,33.79946804,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_live_user_broadcaster_feature_d_part1_output_uid_orc,/recommend/hive/algo.db/rec_live_user_broadcaster_feature_d_part1_output_uid_orc,38567096454,0.03507657,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,city_translate,/recommend/hive/algo.db/city_translate,64179,5.83705E-08,zhanghang,,zhanghang,hdfs,,,,
algo,like_nearby_push_uid_geo_v2,/recommend/hive/algo.db/like_nearby_push_uid_geo_v2,7.41816E+12,6.746774278,alg_stat,,alg_stat,hdfs,,,,
algo,like_nearby_push_city_post_v2,/recommend/hive/algo.db/like_nearby_push_city_post_v2,1250355165,0.001137191,alg_stat,,alg_stat,hdfs,,,,
algo,dm_cover_time_v1_wjd,/recommend/hive/algo.db/dm_cover_time_v1_wjd,4.87104E+11,0.443018667,wangjundong,,wangjundong,hdfs,,,,
algo,recommend_operation_push_info,/recommend/hive/algo.db/recommend_operation_push_info,1.61375E+11,0.146769758,chenhang,,chenhang,hdfs,,,,
algo,recommend_operation_push_detail,/recommend/hive/algo.db/recommend_operation_push_detail,1.54366E+14,140.3946939,chenhang,,chenhang,hdfs,,,,
algo,like_music_flag,/recommend/hive/algo.db/like_music_flag,369647931,0.000336193,fangyang2,,fangyang2,hdfs,,,,
algo,rec_bigolive_dispatch_strategy_detail_orc,/recommend/hive/algo.db/rec_bigolive_dispatch_strategy_detail_orc,8.33883E+11,0.758412055,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_dispatch_strategy_stay_time_orc,/recommend/hive/algo.db/rec_bigolive_dispatch_strategy_stay_time_orc,3.62992E+12,3.301397402,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_follow_feature_v5_orc,/recommend/hive/algo.db/rec_bigolive_follow_feature_v5_orc,90307567797,0.082134254,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_label_v5_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_v5_orc,4.9885E+12,4.537012119,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,russia_30_90_old_video,/recommend/hive/algo.db/russia_30_90_old_video,,,alg_recall,,alg_stat,hdfs,,,,
algo,russia_30_90_old_video_pq,/recommend/hive/algo.db/russia_30_90_old_video_pq,6316398,5.74473E-06,alg_stat,,alg_stat,hdfs,,,,
algo,rec_bigolive_push_desc_v2,/recommend/hive/algo.db/rec_bigolive_push_desc_v2,,,alg_bigolive,,,,,,,
algo,data_visor_all_fraud_detection,/recommend/hive/algo.db/data_visor_all_fraud_detection,62657964312,0.056987087,alg,,alg,hdfs,,,,
algo,hot_tab_click_rate_dis1000_text,/recommend/hive/algo.db/hot_tab_click_rate_dis1000_text,11810021643,0.010741152,alg_stat,,alg_stat,hdfs,,,,
algo,hot_tab_click_rate_dis1000_text_filter,/recommend/hive/algo.db/hot_tab_click_rate_dis1000_text_filter,11724567444,0.010663432,alg_stat,,alg_stat,hdfs,,,,
algo,rec_bigolive_abflag_dispatch_statis_orc,/recommend/hive/algo.db/rec_bigolive_abflag_dispatch_statis_orc,98495709,8.95813E-05,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_country_dispatch_statis_orc,/recommend/hive/algo.db/rec_bigolive_country_dispatch_statis_orc,70101873,6.37573E-05,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_domain_dispatch_statis_orc,/recommend/hive/algo.db/rec_bigolive_domain_dispatch_statis_orc,53238903,4.84205E-05,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_scene_dispatch_statis_orc,/recommend/hive/algo.db/rec_bigolive_scene_dispatch_statis_orc,6329685,5.75681E-06,chenchengjia,,chenchengjia,hdfs,,day=yyyy-mm-dd,45,done
algo,dm_cover_time_top_dispatch_v1_wjd,/recommend/hive/algo.db/dm_cover_time_top_dispatch_v1_wjd,3.67865E+11,0.334570995,wangjundong,,wangjundong,hdfs,,,,
algo,hot_soft_abtest_action,/recommend/hive/algo.db/hot_soft_abtest_action,137041002,0.000124638,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,hot_soft_abtest_remain1,/recommend/hive/algo.db/hot_soft_abtest_remain1,51197451,4.65638E-05,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,rec_bigolive_similarity_broadcaster_feature_d_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_d_v5_f_orc,1.3468E+11,0.122490296,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_broadcaster_basic_feature_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_basic_feature_v5_f_orc,64732702083,0.05887405,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_feature_30d_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_30d_v5_f_orc,2.5697E+12,2.337132849,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_all_feature_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_all_feature_v5_f_orc,2.72755E+11,0.248069022,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_label_weight_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_weight_v5_f_orc,1.5682E+12,1.426265836,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,rec_bigolive_similarity_broadcaster_sample_v5_f_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_sample_v5_f_orc,1.64174E+11,0.14931515,alg_recall,,alg_recall,hdfs,,day=yyyy-mm-dd,45,done
algo,dm_cover_ab_test_online_record_v1_wjd,/recommend/hive/algo.db/dm_cover_ab_test_online_record_v1_wjd,6181354302,0.005621909,wangjundong,,wangjundong,hdfs,,,,
algo,rec_bigolive_country_similarity_broadcaster_score_kv_v5_orc,/recommend/hive/algo.db/rec_bigolive_country_similarity_broadcaster_score_kv_v5_orc,47726017794,0.04340656,chenchengjia,,chenchengjia,hdfs,,,,
algo,rec_bigolive_broadcaster_display_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_display_orc,4960961454,0.004511968,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_broadcaster_display_3d_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_display_3d_orc,8096221893,0.007363471,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,rec_bigolive_broadcaster_display_7d_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_display_7d_orc,13053501525,0.01187209,chenhuafeng,,chenhuafeng,hdfs,,,,
algo,alg_comment_abtest_postid_poster_cnt_mediatable,/recommend/hive/algo.db/alg_comment_abtest_postid_poster_cnt_mediatable,2601498,2.36605E-06,zhangyuhui,,zhangyuhui,hdfs,,,,
